indicator_id,msoa_code,value,period,lad
93280,E02000117,13.5319314641745,2023,E09000005
93280,E02000118,11.6305916305916,2023,E09000005
93280,E02000119,8.03949224259521,2023,E09000005
93280,E02000120,8.42426887821912,2023,E09000005
93280,E02000121,9.65045592705167,2023,E09000005
93280,E02000122,7.88634386778777,2023,E09000005
93280,E02000123,13.8968240631827,2023,E09000005
93280,E02000124,7.85059270856632,2023,E09000005
93280,E02000125,8.8029809035864,2023,E09000005
93280,E02000126,7.73012838022398,2023,E09000005
93280,E02006955,7.61351997268692,2023,E09000005
93280,E02006956,12.6424108783535,2023,E09000005
93097,E02000093,5.17755,2024/25,E09000005
93097,E02000094,5.9124,2024/25,E09000005
93097,E02000095,4.48074,2024/25,E09000005
93097,E02000096,3.68924,2024/25,E09000005
93097,E02000097,5.48035,2024/25,E09000005
93097,E02000098,5.94277,2024/25,E09000005
93097,E02000099,5.55944,2024/25,E09000005
93097,E02000100,3.56113,2024/25,E09000005
93097,E02000101,7.74138,2024/25,E09000005
93097,E02000102,11.65579,2024/25,E09000005
93097,E02000103,10.07151,2024/25,E09000005
93097,E02000104,6.63965,2024/25,E09000005
93097,E02000105,5.7771,2024/25,E09000005
93097,E02000106,14.09533,2024/25,E09000005
93097,E02000107,7.9486,2024/25,E09000005
93097,E02000108,5.53729,2024/25,E09000005
93097,E02000110,6.62351,2024/25,E09000005
93097,E02000111,5.9741,2024/25,E09000005
93097,E02000112,6.3871,2024/25,E09000005
93097,E02000113,12.46038,2024/25,E09000005
93097,E02000114,7.73359,2024/25,E09000005
93097,E02000115,6.41873,2024/25,E09000005
93097,E02000116,11.70672,2024/25,E09000005
93097,E02000117,12.71774,2024/25,E09000005
93097,E02000118,5.78909,2024/25,E09000005
93097,E02000119,10.05203,2024/25,E09000005
93097,E02000120,8.11722,2024/25,E09000005
93097,E02000121,5.5388,2024/25,E09000005
93097,E02000122,4.83491,2024/25,E09000005
93097,E02000123,13.68421,2024/25,E09000005
93097,E02000124,5.64742,2024/25,E09000005
93097,E02000125,5.69939,2024/25,E09000005
93097,E02000126,8.08469,2024/25,E09000005
93098,E02000093,0.0,2024/25,E09000005
93098,E02000094,0.0,2024/25,E09000005
93098,E02000095,0.42,2024/25,E09000005
93098,E02000096,0.0,2024/25,E09000005
93098,E02000097,0.53,2024/25,E09000005
93098,E02000098,0.0,2024/25,E09000005
93098,E02000099,0.52,2024/25,E09000005
93098,E02000100,0.0,2024/25,E09000005
93098,E02000101,0.96,2024/25,E09000005
93098,E02000102,0.96,2024/25,E09000005
93098,E02000103,1.02,2024/25,E09000005
93098,E02000104,0.74,2024/25,E09000005
93098,E02000105,0.0,2024/25,E09000005
93098,E02000106,0.89,2024/25,E09000005
93098,E02000107,1.08,2024/25,E09000005
93098,E02000108,0.0,2024/25,E09000005
93098,E02000110,0.6,2024/25,E09000005
93098,E02000111,0.81,2024/25,E09000005
93098,E02000112,0.0,2024/25,E09000005
93098,E02000113,1.45,2024/25,E09000005
93098,E02000114,1.26,2024/25,E09000005
93098,E02000115,1.17,2024/25,E09000005
93098,E02000116,1.96,2024/25,E09000005
93098,E02000117,2.18,2024/25,E09000005
93098,E02000118,0.32,2024/25,E09000005
93098,E02000119,1.14,2024/25,E09000005
93098,E02000120,2.25,2024/25,E09000005
93098,E02000121,0.29,2024/25,E09000005
93098,E02000122,0.86,2024/25,E09000005
93098,E02000123,1.71,2024/25,E09000005
93098,E02000124,0.92,2024/25,E09000005
93098,E02000125,1.68,2024/25,E09000005
93098,E02000126,3.09,2024/25,E09000005
93105,E02000093,10.0,2021/22 - 23/24,E09000005
93105,E02000094,8.19672,2021/22 - 23/24,E09000005
93105,E02000095,6.84932,2021/22 - 23/24,E09000005
